RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
394492,32,"Columbus, OH",Msa,OH,6008.0,5026.0,4903.0,4766.0,5541.0,6125.0,7035.0,7430.0,7745.0,7905.0,7403.0,7519.0,6643.0,5432.0,5432.0,5103.0,5795.0,6153.0,7059.0,7362.0,7542.0,7650.0,7416.0,7431.0,6524.0,5434.0,5463.0,5092.0,5496.0,5329.0,5698.0,5692.0,5837.0,5650.0,5487.0,5963.0,4848.0,3981.0,4149.0,3432.0
394705,33,"Indianapolis, IN",Msa,IN,8103.0,6866.0,6701.0,6749.0,7878.0,7867.0,7672.0,8365.0,8671.0,8941.0,8646.0,8912.0,8131.0,6970.0,6904.0,6619.0,7306.0,7729.0,8415.0,8958.0,9224.0,9421.0,9358.0,9326.0,8350.0,7270.0,7279.0,6933.0,7181.0,6639.0,7189.0,6971.0,6861.0,6752.0,6949.0,7360.0,6344.0,5318.0,5430.0,4477.0
395059,34,"San Jose, CA",Msa,CA,1609.0,1073.0,1230.0,1656.0,2181.0,2439.0,2910.0,2893.0,3053.0,3135.0,3305.0,3378.0,2847.0,1998.0,2091.0,2534.0,2974.0,3350.0,3817.0,3796.0,3722.0,3484.0,3426.0,3280.0,2417.0,1600.0,1677.0,2092.0,2239.0,2122.0,2832.0,3017.0,3129.0,3142.0,3251.0,3424.0,2732.0,2105.0,2227.0,2463.0
394355,35,"Austin, TX",Msa,TX,8976.0,7414.0,7474.0,7842.0,9155.0,10479.0,11250.0,11553.0,11746.0,11491.0,10579.0,10635.0,9955.0,8765.0,8794.0,8813.0,9845.0,10584.0,11057.0,12099.0,12189.0,11892.0,11496.0,11120.0,9865.0,8453.0,8881.0,8827.0,9721.0,9787.0,11047.0,10503.0,10300.0,9370.0,8735.0,8755.0,7200.0,6188.0,"",""
395194,36,"Virginia Beach, VA",Msa,VA,12597.0,11681.0,11291.0,11450.0,12623.0,13321.0,13801.0,14185.0,13844.0,13511.0,12736.0,12722.0,11993.0,10881.0,11140.0,11151.0,12047.0,12829.0,13236.0,13248.0,13108.0,12652.0,12000.0,11590.0,10607.0,9588.0,9611.0,9813.0,10568.0,10054.0,10268.0,9883.0,9559.0,9125.0,8792.0,8645.0,7972.0,6970.0,6765.0,5862.0
394902,37,"Nashville, TN",Msa,TN,9386.0,8413.0,8304.0,8497.0,9596.0,10376.0,11015.0,11788.0,11961.0,12213.0,12079.0,12200.0,11706.0,10685.0,10847.0,10736.0,11496.0,12214.0,12920.0,13501.0,14001.0,13446.0,13425.0,13755.0,12404.0,11255.0,11190.0,11123.0,11737.0,11579.0,12714.0,12833.0,12596.0,11939.0,11114.0,10997.0,9735.0,8387.0,8690.0,5090.0
395005,38,"Providence, RI",Msa,RI,6846.0,5786.0,5251.0,5280.0,5731.0,6627.0,7466.0,7990.0,8241.0,8339.0,8286.0,8355.0,7449.0,6334.0,5968.0,5891.0,6352.0,7032.0,7745.0,7868.0,7696.0,7739.0,7824.0,7678.0,6735.0,5831.0,5572.0,5456.0,5691.0,5170.0,5661.0,5826.0,5868.0,5643.0,5543.0,5468.0,4766.0,3922.0,3753.0,2595.0
394862,39,"Milwaukee, WI",Msa,WI,4345.0,3613.0,3416.0,3507.0,4001.0,4502.0,5036.0,4832.0,4998.0,4987.0,4779.0,4897.0,4396.0,3705.0,3495.0,3411.0,3730.0,3978.0,4488.0,4709.0,4763.0,4738.0,4668.0,4553.0,3932.0,3379.0,3053.0,3316.0,3744.0,3637.0,3875.0,4221.0,4474.0,4649.0,4682.0,4658.0,4069.0,3272.0,2971.0,2826.0
394714,40,"Jacksonville, FL",Msa,FL,10039.0,9336.0,9808.0,10777.0,11743.0,12154.0,12390.0,12611.0,12890.0,12725.0,12229.0,12225.0,11866.0,10780.0,11573.0,12035.0,12840.0,13755.0,13443.0,13660.0,13364.0,12869.0,12337.0,12677.0,11799.0,11097.0,11498.0,11956.0,12470.0,11557.0,11975.0,11193.0,10556.0,9870.0,9000.0,8989.0,8158.0,7412.0,7367.0,5892.0
394849,41,"Memphis, TN",Msa,TN,6107.0,5588.0,5514.0,5610.0,5921.0,6172.0,6565.0,6813.0,7024.0,7061.0,6695.0,6606.0,6247.0,6010.0,6034.0,6064.0,6432.0,6257.0,6315.0,6430.0,6449.0,6389.0,6228.0,6176.0,5727.0,5269.0,5312.0,5071.0,5207.0,5013.0,5180.0,4800.0,4694.0,4446.0,4263.0,4164.0,3810.0,3310.0,3268.0,2980.0
394935,42,"Oklahoma City, OK",Msa,OK,9005.0,8339.0,8593.0,8216.0,8911.0,9251.0,9446.0,9556.0,9645.0,9309.0,8897.0,8735.0,8363.0,7568.0,7471.0,7116.0,7521.0,8105.0,7997.0,8536.0,8737.0,8637.0,8135.0,7999.0,7390.0,6766.0,6994.0,6750.0,7029.0,6873.0,7478.0,7093.0,6917.0,6614.0,6197.0,6144.0,5284.0,4616.0,4729.0,3618.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,4981.0,4264.0,4243.0,4414.0,4823.0,4952.0,5369.0,5856.0,6063.0,6032.0,5947.0,6113.0,5742.0,5046.0,5094.0,4842.0,5327.0,5491.0,5721.0,5982.0,6104.0,6034.0,6146.0,6169.0,5534.0,4730.0,4902.0,4638.0,4688.0,4446.0,4696.0,4472.0,4402.0,4174.0,4182.0,4439.0,3886.0,3429.0,3502.0,2777.0
394669,44,"Hartford, CT",Msa,CT,6568.0,5728.0,5302.0,4735.0,5417.0,6562.0,6719.0,7333.0,7011.0,6865.0,6828.0,6794.0,6088.0,5152.0,4904.0,4902.0,5465.0,6032.0,6644.0,6705.0,6690.0,6621.0,6541.0,6360.0,5658.0,4830.0,4662.0,4629.0,4786.0,4129.0,4587.0,4771.0,4743.0,4573.0,4796.0,4772.0,3991.0,3306.0,3055.0,2462.0
395022,45,"Richmond, VA",Msa,VA,5485.0,4747.0,4600.0,4978.0,5605.0,6039.0,6236.0,6382.0,6245.0,6226.0,6002.0,6015.0,5488.0,4666.0,4675.0,4670.0,5178.0,5454.0,5947.0,6034.0,5997.0,5900.0,5891.0,6049.0,5376.0,4668.0,4823.0,4820.0,5218.0,5060.0,5084.0,4829.0,4688.0,4439.0,4464.0,4587.0,3943.0,3366.0,3386.0,2981.0
394910,46,"New Orleans, LA",Msa,LA,3967.0,3720.0,3834.0,3904.0,4369.0,4432.0,4512.0,4596.0,4558.0,4325.0,4118.0,4201.0,3938.0,3672.0,3893.0,3864.0,4123.0,4303.0,4397.0,4825.0,4674.0,4704.0,4465.0,4279.0,3899.0,3602.0,3709.0,3526.0,3829.0,3558.0,3849.0,3552.0,3398.0,"",2861.0,2848.0,2634.0,2482.0,2581.0,2274.0
394425,47,"Buffalo, NY",Msa,NY,3236.0,2644.0,2541.0,2412.0,2676.0,2934.0,3355.0,3475.0,3827.0,3843.0,3683.0,3636.0,3133.0,2620.0,2611.0,2425.0,2696.0,2915.0,3258.0,3556.0,3641.0,3645.0,3620.0,3509.0,3041.0,2497.0,2471.0,2330.0,2312.0,1889.0,2339.0,2815.0,2851.0,2922.0,2720.0,2561.0,2120.0,1665.0,1643.0,1445.0
395012,48,"Raleigh, NC",Msa,NC,6918.0,5935.0,6191.0,6543.0,7258.0,7704.0,8194.0,8277.0,7801.0,7875.0,7304.0,7692.0,7154.0,6363.0,6892.0,6882.0,7476.0,7834.0,8430.0,9221.0,8771.0,8893.0,8712.0,8782.0,8126.0,7327.0,7778.0,7606.0,8198.0,7734.0,8041.0,7271.0,7046.0,6644.0,6097.0,6089.0,4882.0,4038.0,3998.0,3231.0
394388,49,"Birmingham, AL",Msa,AL,6606.0,5927.0,6203.0,6381.0,6662.0,7123.0,7205.0,7339.0,7304.0,7254.0,6960.0,6887.0,6379.0,5651.0,5837.0,5757.0,6217.0,6461.0,6529.0,6922.0,6995.0,6887.0,6677.0,6402.0,5874.0,5300.0,5550.0,5437.0,5746.0,5426.0,5642.0,5576.0,5440.0,5247.0,5219.0,5192.0,4682.0,4200.0,4435.0,3762.0
395053,50,"Salt Lake City, UT",Msa,UT,2838.0,2369.0,2573.0,2738.0,3084.0,3714.0,4296.0,4401.0,4644.0,5037.0,4945.0,5179.0,4798.0,3898.0,4052.0,3862.0,4392.0,4838.0,5218.0,5363.0,5256.0,5333.0,5047.0,4859.0,4127.0,3269.0,3267.0,3111.0,3778.0,4027.0,4392.0,4153.0,3935.0,3770.0,3454.0,3436.0,2610.0,2006.0,2081.0,1500.0
395031,51,"Rochester, NY",Msa,NY,3474.0,2937.0,2811.0,2763.0,3178.0,3662.0,3883.0,4129.0,4228.0,4217.0,4074.0,3949.0,3477.0,2879.0,2754.0,2685.0,2956.0,3282.0,3618.0,3854.0,3888.0,3746.0,3780.0,3677.0,3171.0,2672.0,2536.0,2542.0,2643.0,2225.0,2710.0,3111.0,3075.0,3134.0,2992.0,2853.0,2278.0,1670.0,1703.0,1467.0
394640,52,"Grand Rapids, MI",Msa,MI,3881.0,3093.0,2897.0,2778.0,3178.0,3510.0,3971.0,4277.0,4567.0,4776.0,4542.0,4453.0,4031.0,3410.0,3337.0,3154.0,3398.0,3781.0,4270.0,4660.0,4769.0,4797.0,4798.0,4744.0,4075.0,3463.0,3298.0,3138.0,3361.0,2743.0,3880.0,3888.0,3806.0,3629.0,3225.0,3661.0,2870.0,2419.0,2355.0,2066.0
395167,53,"Tucson, AZ",Msa,AZ,5009.0,4679.0,5188.0,5072.0,5301.0,5199.0,5086.0,4850.0,4595.0,4612.0,4402.0,4660.0,4871.0,4530.0,5091.0,5079.0,5347.0,5423.0,5109.0,4972.0,4764.0,4572.0,4486.0,4654.0,4506.0,4141.0,4544.0,4491.0,4621.0,4241.0,4253.0,3869.0,3623.0,3585.0,3750.0,3961.0,3561.0,3092.0,"",""
753924,54,"Urban Honolulu, HI",Msa,HI,3666.0,3356.0,3454.0,3565.0,4042.0,4168.0,4229.0,4277.0,4424.0,4334.0,4160.0,4193.0,4196.0,3980.0,4191.0,4322.0,4537.0,4704.0,4818.0,4818.0,4995.0,4994.0,4864.0,4839.0,4587.0,4311.0,4214.0,4302.0,4490.0,4149.0,4213.0,4320.0,4470.0,4414.0,4278.0,4307.0,4168.0,3915.0,3756.0,""
395169,55,"Tulsa, OK",Msa,OK,6055.0,5545.0,5707.0,5682.0,5911.0,6157.0,6255.0,6496.0,6667.0,6665.0,6313.0,6186.0,5662.0,5104.0,5270.0,5132.0,5230.0,5550.0,5404.0,5542.0,5669.0,5468.0,5195.0,5165.0,4664.0,4292.0,4483.0,4399.0,4694.0,4414.0,4513.0,4440.0,4271.0,4196.0,3915.0,4169.0,3654.0,3137.0,3366.0,2570.0
394619,56,"Fresno, CA",Msa,CA,2075.0,1776.0,1909.0,1967.0,2149.0,2339.0,2469.0,2482.0,2629.0,2704.0,2607.0,2705.0,2473.0,2193.0,2312.0,2297.0,2472.0,2588.0,2706.0,2774.0,2770.0,2796.0,2721.0,2689.0,2458.0,2115.0,2153.0,2113.0,2175.0,2021.0,2053.0,1878.0,1842.0,1798.0,1734.0,1744.0,1533.0,1273.0,1270.0,1202.0
395238,57,"Worcester, MA",Msa,MA,3388.0,2799.0,2563.0,2547.0,2899.0,3399.0,3812.0,4038.0,3975.0,4086.0,4142.0,4220.0,3662.0,2948.0,2790.0,2656.0,2949.0,3331.0,3837.0,4016.0,3825.0,3780.0,3902.0,3781.0,3260.0,2576.0,2470.0,2451.0,2667.0,2348.0,2700.0,2838.0,2540.0,2530.0,2519.0,2549.0,2086.0,1672.0,1557.0,1287.0
394415,58,"Stamford, CT",Msa,CT,6371.0,5482.0,5258.0,5183.0,5934.0,7947.0,7586.0,7685.0,7394.0,7002.0,7079.0,6968.0,6252.0,5287.0,5212.0,5553.0,6380.0,6999.0,7741.0,7739.0,7498.0,7003.0,7123.0,6978.0,6119.0,5151.0,4988.0,5430.0,5748.0,5000.0,5770.0,6262.0,6332.0,5882.0,5886.0,5639.0,4673.0,3902.0,3621.0,3000.0
394312,59,"Albuquerque, NM",Msa,NM,4167.0,3652.0,3656.0,3609.0,3877.0,4196.0,4401.0,4566.0,4631.0,4676.0,4445.0,4366.0,4007.0,3504.0,3387.0,3300.0,3547.0,3818.0,3877.0,4209.0,4236.0,4130.0,3996.0,4042.0,3616.0,3099.0,3081.0,2969.0,3199.0,3023.0,3209.0,3036.0,3035.0,2909.0,2828.0,2927.0,2496.0,2235.0,2174.0,2015.0
394308,60,"Albany, NY",Msa,NY,2971.0,2539.0,2421.0,2362.0,2578.0,2738.0,3047.0,3144.0,3264.0,3174.0,3178.0,3177.0,2891.0,2533.0,2470.0,2343.0,2504.0,2654.0,2940.0,3046.0,3054.0,3064.0,3093.0,2997.0,2646.0,2274.0,2193.0,2105.0,2133.0,1846.0,2125.0,2339.0,2313.0,2333.0,2353.0,2317.0,1992.0,1708.0,1698.0,1344.0
394938,61,"Omaha, NE",Msa,NE,3287.0,2860.0,2958.0,2903.0,3334.0,3639.0,3818.0,4104.0,4249.0,4206.0,4185.0,4120.0,3811.0,3207.0,3169.0,2985.0,3172.0,3601.0,3928.0,4080.0,4039.0,4160.0,4199.0,4155.0,3665.0,3122.0,3124.0,3158.0,3661.0,3504.0,3803.0,3589.0,3431.0,3246.0,3123.0,3060.0,2577.0,2130.0,2085.0,1786.0
394908,62,"New Haven, CT",Msa,CT,4586.0,3976.0,3627.0,3362.0,3780.0,4519.0,4564.0,4579.0,4546.0,4560.0,4438.0,4364.0,3938.0,3424.0,3296.0,3296.0,3704.0,4054.0,4401.0,4432.0,4368.0,4264.0,4114.0,3990.0,3486.0,2956.0,2922.0,2981.0,3139.0,2742.0,2989.0,3124.0,3122.0,3111.0,3196.0,3104.0,2691.0,2164.0,2064.0,1697.0
394357,63,"Bakersfield, CA",Msa,CA,2623.0,2349.0,2544.0,2752.0,2953.0,3176.0,3262.0,3442.0,3513.0,3625.0,3507.0,3419.0,3143.0,2789.0,2961.0,2886.0,3111.0,3184.0,3291.0,3479.0,3505.0,3472.0,3366.0,3350.0,3078.0,2744.0,2755.0,2751.0,2903.0,2748.0,2949.0,2800.0,2772.0,2784.0,2729.0,2573.0,2172.0,1942.0,1932.0,1753.0
394753,64,"Knoxville, TN",Msa,TN,4727.0,4395.0,4373.0,4257.0,4603.0,4889.0,4929.0,5016.0,5284.0,5264.0,5082.0,5089.0,4698.0,4201.0,4267.0,4193.0,4499.0,4680.0,4732.0,4839.0,4735.0,4761.0,4653.0,4722.0,4495.0,3957.0,3955.0,3764.0,3903.0,3752.0,3889.0,3713.0,3440.0,3266.0,3239.0,3452.0,3123.0,2704.0,2678.0,2292.0
394653,65,"Greenville, SC",Msa,SC,5937.0,5232.0,5570.0,5451.0,5980.0,6134.0,6126.0,6097.0,6211.0,6172.0,5915.0,5954.0,5592.0,5067.0,5333.0,5174.0,5829.0,5909.0,6328.0,6780.0,7006.0,7051.0,6839.0,6648.0,6120.0,5609.0,5840.0,5741.0,5891.0,5880.0,5929.0,5559.0,5532.0,5223.0,4864.0,5209.0,4551.0,4280.0,4258.0,""
394952,66,"Ventura, CA",Msa,CA,1779.0,1496.0,1558.0,1649.0,1908.0,2090.0,2348.0,2491.0,2605.0,2698.0,2628.0,2577.0,2316.0,2007.0,2071.0,2059.0,2316.0,2445.0,2642.0,2711.0,2773.0,2597.0,2395.0,2277.0,2075.0,1656.0,1767.0,1851.0,1909.0,1792.0,2062.0,2121.0,2103.0,1922.0,1836.0,1758.0,1482.0,1216.0,1231.0,1245.0
394318,67,"Allentown, PA",Msa,PA,4185.0,3636.0,3572.0,3515.0,3745.0,4122.0,4416.0,4638.0,4685.0,4609.0,4571.0,4636.0,4206.0,3639.0,3636.0,3507.0,3759.0,4063.0,4190.0,4286.0,4318.0,4242.0,4096.0,4016.0,3553.0,3096.0,3061.0,2913.0,2883.0,2213.0,2764.0,3233.0,3082.0,2892.0,2952.0,2957.0,2495.0,2186.0,2053.0,1668.0
394561,68,"El Paso, TX",Msa,TX,4551.0,4539.0,4527.0,4639.0,4706.0,4542.0,4410.0,4304.0,4308.0,4160.0,4056.0,4115.0,4005.0,3716.0,3796.0,3769.0,3836.0,3836.0,3719.0,4017.0,4025.0,3955.0,3855.0,3934.0,3767.0,3613.0,3707.0,3916.0,3863.0,3671.0,3649.0,3460.0,3188.0,3200.0,3019.0,3030.0,2286.0,2227.0,2277.0,2047.0
394367,69,"Baton Rouge, LA",Msa,LA,4186.0,4008.0,4204.0,4373.0,4748.0,4949.0,5194.0,5485.0,5507.0,5414.0,5172.0,5272.0,5103.0,4745.0,4948.0,5029.0,5341.0,5494.0,5507.0,5695.0,5726.0,5759.0,5533.0,5437.0,5171.0,4868.0,5056.0,5073.0,5239.0,4917.0,5077.0,4868.0,4666.0,4402.0,4095.0,4017.0,3676.0,3477.0,3578.0,3129.0
394521,70,"Dayton, OH",Msa,OH,3159.0,2794.0,2702.0,2766.0,2998.0,3175.0,3278.0,3439.0,3530.0,3588.0,3630.0,3673.0,3337.0,2907.0,2699.0,2573.0,2766.0,2711.0,2809.0,3008.0,3023.0,2987.0,2926.0,2929.0,2621.0,2246.0,2283.0,2141.0,2307.0,2154.0,2204.0,2204.0,2253.0,2251.0,2307.0,2383.0,2034.0,1762.0,1680.0,1386.0
394843,71,"McAllen, TX",Msa,TX,2140.0,2122.0,2187.0,2171.0,2318.0,2287.0,2306.0,2265.0,2252.0,2375.0,2343.0,2450.0,2390.0,2306.0,2566.0,2600.0,2621.0,2553.0,2552.0,2556.0,2564.0,2541.0,2501.0,2540.0,2463.0,2346.0,2464.0,2517.0,2511.0,2358.0,2382.0,2115.0,1957.0,1819.0,"",1704.0,1693.0,1721.0,1815.0,1526.0
394486,72,"Columbia, SC",Msa,SC,5498.0,5190.0,4996.0,4868.0,5343.0,5474.0,5385.0,5474.0,5480.0,5397.0,4884.0,4939.0,4748.0,4233.0,4387.0,4256.0,4514.0,4517.0,4809.0,5339.0,5617.0,5531.0,5245.0,5074.0,4748.0,4492.0,4801.0,4528.0,4763.0,4421.0,4498.0,4050.0,3844.0,"","",3446.0,2923.0,2701.0,2887.0,2604.0
394648,73,"Greensboro, NC",Msa,NC,3110.0,2840.0,2765.0,2876.0,3090.0,3310.0,3668.0,3381.0,3458.0,2895.0,2689.0,2762.0,2610.0,2327.0,2469.0,2386.0,2626.0,2654.0,2772.0,2851.0,2951.0,2916.0,2844.0,2775.0,2598.0,2296.0,2317.0,2278.0,2417.0,2277.0,2466.0,2327.0,2234.0,2114.0,2161.0,2194.0,1941.0,1771.0,1739.0,1420.0
394304,74,"Akron, OH",Msa,OH,4456.0,3864.0,3732.0,3722.0,4148.0,4479.0,4695.0,4802.0,4892.0,4873.0,4616.0,4469.0,4078.0,3405.0,3235.0,3226.0,3579.0,3854.0,4332.0,4509.0,4600.0,4531.0,4461.0,4362.0,3971.0,3524.0,3285.0,3174.0,3440.0,3011.0,3193.0,3326.0,3391.0,3344.0,3200.0,3078.0,2730.0,2229.0,2201.0,1300.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,8837.0,8813.0,10200.0,10605.0,11024.0,10861.0,9939.0,9419.0,8885.0,8536.0,8301.0,8912.0,9373.0,9377.0,10987.0,11122.0,11473.0,10786.0,9995.0,9810.0,9203.0,8750.0,8419.0,8781.0,9050.0,8835.0,10174.0,10407.0,10015.0,9014.0,9054.0,8495.0,7989.0,7570.0,7140.0,7397.0,6646.0,6078.0,6577.0,5263.0
394798,76,"Little Rock, AR",Msa,AR,5143.0,4705.0,4879.0,4724.0,5157.0,5615.0,5792.0,5913.0,5944.0,5972.0,5821.0,5771.0,5482.0,4983.0,5078.0,5150.0,5448.0,5653.0,5045.0,5051.0,5009.0,4855.0,5176.0,5131.0,4758.0,4463.0,4451.0,4538.0,4797.0,4587.0,4722.0,4693.0,4704.0,4561.0,4198.0,4174.0,3359.0,2851.0,2822.0,2409.0
395134,77,"Stockton, CA",Msa,CA,1478.0,1226.0,1266.0,1294.0,1457.0,1571.0,1767.0,1807.0,1912.0,2129.0,2089.0,2079.0,1949.0,1627.0,1609.0,1614.0,1746.0,1879.0,1983.0,2163.0,2221.0,2214.0,2228.0,2172.0,1927.0,1624.0,1512.0,1526.0,1608.0,1463.0,1617.0,1576.0,1432.0,1374.0,1392.0,1356.0,1080.0,901.0,889.0,880.0
394457,78,"Charleston, SC",Msa,SC,6084.0,5599.0,5763.0,6107.0,6761.0,6957.0,7172.0,7147.0,6846.0,6769.0,6286.0,6846.0,6548.0,5973.0,6389.0,6574.0,7161.0,7300.0,7475.0,7798.0,7611.0,7511.0,6990.0,7276.0,6657.0,6144.0,6530.0,6527.0,6691.0,6400.0,6854.0,6490.0,6129.0,5735.0,5381.0,5670.0,4841.0,4209.0,4180.0,3441.0
