RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28
102001,0,United States,Country,"",6000.0,6000.0,7000.0,8000.0,8900.0,9000.0,8000.0,7099.0,7500.0,7100.0,6000.0,5400.0,6000.0,6000.0,7000.0,8000.0,9000.0,9000.0,7900.0,7000.0,7000.0,6000.0,5900.0,5050.0,5500.0,7014.0,7297.0,6000.0,6500.0,8100.0,9100.0,9500.0,10000.0,9900.0,9000.0,7900.0,8024.0,10000.0
394913,1,"New York, NY",Msa,NY,14600.0,15000.0,16000.0,18900.0,19100.0,16000.0,15000.0,14900.0,16000.0,16000.0,15000.0,14900.0,15000.0,15000.0,15000.0,17600.0,16000.0,16000.0,15000.0,14000.0,16000.0,15000.0,14947.5,14000.0,15000.0,15000.0,15000.0,11900.0,14261.0,15000.0,20000.0,20000.0,20000.0,20000.0,20000.0,19905.5,20000.0,20000.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,19100.0,19000.0,20000.0,20000.0,20000.0,20000.0,19000.0,15900.0,16000.0,16000.0,15100.0,15000.0,15000.0,15000.0,15090.0,19000.0,19030.0,19999.0,20000.0,19000.0,19000.0,19500.0,19500.0,15000.0,19000.0,21000.0,22000.0,18889.0,19100.0,20000.0,20800.0,25000.0,24000.0,24000.0,24000.0,20000.0,25000.0,25000.0
394463,3,"Chicago, IL",Msa,IL,5000.0,6000.0,7800.0,9000.0,9000.0,8000.0,7000.0,6000.0,6000.0,5500.0,5000.0,5000.0,5100.0,5970.0,7000.0,8000.0,8500.0,8000.0,6500.0,5700.0,6000.0,5100.0,5000.0,5000.0,5000.0,6100.0,6000.0,5400.0,5400.0,7000.0,9000.0,9000.0,9000.0,8000.0,6000.0,5100.0,6000.0,9000.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,6000.0,7500.0,8000.0,8000.0,9000.0,7000.0,7000.0,5100.0,5400.0,5600.0,5010.0,5000.0,5100.0,5600.0,5900.0,6100.0,6000.0,6000.0,5450.0,5100.0,5100.0,5000.0,5000.0,5000.0,5000.0,5100.0,5750.0,5000.0,5010.0,5950.0,6000.0,6000.0,6000.0,7500.0,6612.5,7000.0,7500.0,7305.0
394974,5,"Philadelphia, PA",Msa,PA,5900.0,5900.0,6000.0,6000.0,9000.0,9600.0,7000.0,6100.0,8000.0,7500.0,6000.0,5900.0,6000.0,5500.0,6000.0,8000.0,9001.0,9000.0,7500.0,7000.0,8000.0,8000.0,6000.0,6000.0,7000.0,9900.0,8972.0,5100.0,6000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9900.0,10000.0,10000.0
394692,6,"Houston, TX",Msa,TX,8600.0,9100.0,9100.0,9900.0,9500.0,9500.0,9000.0,8000.0,8000.0,8000.0,7000.0,7000.0,7100.0,7000.0,7500.0,8500.0,8000.0,7900.0,6500.0,6000.0,5100.0,5400.0,6000.0,5100.0,5347.0,7400.0,7000.0,6385.0,6500.0,7494.0,8000.0,7000.0,8000.0,8525.0,8000.0,7000.0,8000.0,8000.0
395209,7,"Washington, DC",Msa,DC,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10001.0,10000.0,10000.0,10000.0,10000.0,11000.0,10100.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9900.0,9100.0,10000.0,9900.0,9999.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394347,9,"Atlanta, GA",Msa,GA,6000.0,6974.0,9000.0,9100.0,9500.0,9100.0,7500.0,6500.0,6000.0,6000.0,5000.0,5000.0,5000.0,5000.0,5100.0,5500.0,6000.0,6000.0,5900.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5900.0,6900.0,5900.0,6000.0,6900.0,8000.0,7600.0,9100.0,9100.0,9999.0,7900.0,9000.0,10000.0
