"","date","Division","Division_num","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"3525",2020-11-30,"East North Central",1,11.6451372372787,10.7344817997882,11.5119249646366,5.87493073085203,0.0333026661690718,5.98128794065642,2
"3526",2020-12-31,"East North Central",1,11.6451372372787,10.7344817997882,11.3586081045859,5.7037824746562,0.232431341279405,5.98128794065642,2
"3527",2021-01-31,"East North Central",1,11.6451372372787,10.7344817997882,11.1548209282219,5.61677109766657,0.34402240668787,5.98128794065642,2
"3528",2021-02-28,"East North Central",1,11.6451372372787,10.7344817997882,11.1049572266439,5.38449506278909,0.450003847544162,5.98128794065642,2
"3529",2020-01-31,"East North Central",1,12.2372854190127,10.9292065156839,12.1399328430256,5.79605775076537,0,6.14819047955248,3
"3530",2020-02-29,"East North Central",1,12.2372854190127,10.9292065156839,12.1542528968004,5.71373280550937,0,6.14819047955248,3
"3531",2020-03-31,"East North Central",1,12.2372854190127,10.9292065156839,12.2779280826306,5.65248918026865,-5.32953014003055,6.14819047955248,3
"3532",2020-04-30,"East North Central",1,12.2372854190127,10.9292065156839,12.2596134124582,5.64897423816121,-3.38361999097524,6.14819047955248,3
"3533",2020-05-31,"East North Central",1,12.2372854190127,10.9292065156839,12.4090134895269,5.61312810638807,-1.99732562985535,6.14819047955248,3
"3534",2020-06-30,"East North Central",1,12.2372854190127,10.9292065156839,12.4929418877249,5.57972982598622,-1.56833002433699,6.14819047955248,3
"3535",2020-07-31,"East North Central",1,12.2372854190127,10.9292065156839,12.4680522206296,5.54517744447956,-0.998796799744225,6.14819047955248,3
"3536",2020-08-31,"East North Central",1,12.2372854190127,10.9292065156839,12.4090134895269,5.53733426701854,-0.734410289895966,6.14819047955248,3
"3537",2020-09-30,"East North Central",1,12.2372854190127,10.9292065156839,12.3191780916354,5.44241771052179,-0.593331691636059,6.14819047955248,3
"3538",2020-10-31,"East North Central",1,12.2372854190127,10.9292065156839,12.3009281765429,5.52146091786225,-0.286105023111308,6.14819047955248,3
"3539",2020-11-30,"East North Central",1,12.2372854190127,10.9292065156839,12.2157754209916,5.4553211153577,0.234990267292136,6.14819047955248,3
"3540",2020-12-31,"East North Central",1,12.2372854190127,10.9292065156839,12.2005574648421,5.26269018890489,0.534101035567541,6.14819047955248,3
"3541",2021-01-31,"East North Central",1,12.2372854190127,10.9292065156839,12.04296530766,5.06259503302697,0.649355624870568,6.14819047955248,3
"3542",2021-02-28,"East North Central",1,12.2372854190127,10.9292065156839,12.0719696610067,4.89783979995091,0.69633583379476,6.14819047955248,3
"3543",2020-01-31,"East North Central",1,11.2711341192835,11.0761863845569,12.4292161968444,5.17614973257383,0,4.99943952133552,3
"3544",2020-02-29,"East North Central",1,11.2711341192835,11.0761863845569,12.3453997107513,5.08759633523238,0,4.99943952133552,3
"3545",2020-03-31,"East North Central",1,11.2711341192835,11.0761863845569,12.4490090201709,4.97673374242057,0,4.99943952133552,3
"3546",2020-04-30,"East North Central",1,11.2711341192835,11.0761863845569,12.5059920356464,4.9416424226093,-1.59079011806162,4.99943952133552,3
"3547",2020-05-31,"East North Central",1,11.2711341192835,11.0761863845569,12.5208833853702,4.88280192258637,-0.699817194171752,4.99943952133552,3
"3548",2020-06-30,"East North Central",1,11.2711341192835,11.0761863845569,12.4581923050809,4.91998092582813,-0.556716350531079,4.99943952133552,3
"3549",2020-07-31,"East North Central",1,11.2711341192835,11.0761863845569,12.4126802282043,4.85203026391962,-0.534737443812304,4.99943952133552,3
"3550",2020-08-31,"East North Central",1,11.2711341192835,11.0761863845569,12.4446957676928,4.77912349311153,-0.236244455256307,4.99943952133552,3
"3551",2020-09-30,"East North Central",1,11.2711341192835,11.0761863845569,12.3346857129981,4.72738781871234,-0.0729193991530076,4.99943952133552,3
"3552",2020-10-31,"East North Central",1,11.2711341192835,11.0761863845569,12.4090134895269,4.68213122712422,0.00606901216561872,4.99943952133552,3
"3553",2020-11-30,"East North Central",1,11.2711341192835,11.0761863845569,12.343440419823,4.52178857704904,0.113957974176812,4.99943952133552,3
"3554",2020-12-31,"East North Central",1,11.2711341192835,11.0761863845569,12.3692538556717,4.44265125649032,0.41574465281013,4.99943952133552,3
"3555",2021-01-31,"East North Central",1,11.2711341192835,11.0761863845569,12.3842188309136,4.39444915467244,0.613354902119178,4.99943952133552,3
"3556",2021-02-28,"East North Central",1,11.2711341192835,11.0761863845569,12.4369859341087,4.33073334028633,0.766519874621675,4.99943952133552,3
"3557",2020-01-31,"East North Central",1,11.0939038816793,10.7686744457591,11.3426115273006,5.48479693349065,0,6.02789290372153,2
"3558",2020-02-29,"East North Central",1,11.0939038816793,10.7686744457591,11.2885311317544,5.46806014113513,0,6.02789290372153,2
"3559",2020-03-31,"East North Central",1,11.0939038816793,10.7686744457591,11.2885311317544,5.47646355193151,0,6.02789290372153,2
"3560",2020-04-30,"East North Central",1,11.0939038816793,10.7686744457591,11.2885311317544,5.36129216570943,-1.88356350970309,6.02789290372153,2
"3561",2020-05-31,"East North Central",1,11.0939038816793,10.7686744457591,11.2580332153414,5.28826703069454,-1.09510614933882,6.02789290372153,2
"3562",2020-06-30,"East North Central",1,11.0939038816793,10.7686744457591,11.2252433925184,5.36597601502185,-0.928052064675656,6.02789290372153,2
"3563",2020-07-31,"East North Central",1,11.0939038816793,10.7686744457591,11.2922787938546,5.39816270151775,-0.784951221034982,6.02789290372153,2
"3564",2020-08-31,"East North Central",1,11.0939038816793,10.7686744457591,11.2252433925184,5.4380793089232,-0.752161398211991,6.02789290372153,2
"3565",2020-09-30,"East North Central",1,11.0939038816793,10.7686744457591,11.2670249265334,5.37989735354046,-0.522586956567492,6.02789290372153,2
"3566",2020-10-31,"East North Central",1,11.0939038816793,10.7686744457591,11.289781913656,5.41610040220442,-0.44847898441377,6.02789290372153,2
"3567",2020-11-30,"East North Central",1,11.0939038816793,10.7686744457591,11.3349942564776,5.40717177146012,-0.0918040404750372,6.02789290372153,2
"3568",2020-12-31,"East North Central",1,11.0939038816793,10.7686744457591,11.3071305519906,5.32300997913841,0.584536021768525,6.02789290372153,2
"3569",2021-01-31,"East North Central",1,11.0939038816793,10.7686744457591,11.3793940723457,5.2040066870768,0.811063671066976,6.02789290372153,2
"3570",2021-02-28,"East North Central",1,11.0939038816793,10.7686744457591,11.3253903411234,5.10594547390058,0.870097202651169,6.02789290372153,2
"3571",2020-01-31,"East North Central",1,12.7308337183143,11.5871977093448,12.8239438644098,7.23201033166476,0,5.99831602205708,3
"3572",2020-02-29,"East North Central",1,12.7308337183143,11.5871977093448,12.8266222511735,7.28619171470238,0,5.99831602205708,3
"3573",2020-03-31,"East North Central",1,12.7308337183143,11.5871977093448,12.8687606186054,7.35500192110526,0,5.99831602205708,3
"3574",2020-04-30,"East North Central",1,12.7308337183143,11.5871977093448,12.8601476019118,7.35436233042148,-1.69594405428707,5.99831602205708,3
"3575",2020-05-31,"East North Central",1,12.7308337183143,11.5871977093448,12.8694820078262,7.42476176182321,-1.26920154773162,5.99831602205708,3
"3576",2020-06-30,"East North Central",1,12.7308337183143,11.5871977093448,12.8731324913268,7.5422134631934,-1.18834945110252,5.99831602205708,3
"3577",2020-07-31,"East North Central",1,12.7308337183143,11.5871977093448,12.8787619841877,7.55851674304564,-1.14094721220794,5.99831602205708,3
"3578",2020-08-31,"East North Central",1,12.7308337183143,11.5871977093448,12.861998113603,7.44190672805162,-1.11354823801983,5.99831602205708,3
"3579",2020-09-30,"East North Central",1,12.7308337183143,11.5871977093448,12.8852476685232,7.37713371283395,-1.07814631096891,5.99831602205708,3
"3580",2020-10-31,"East North Central",1,12.7308337183143,11.5871977093448,12.8346813049525,7.31121838441963,-0.940276516745789,5.99831602205708,3
"3581",2020-11-30,"East North Central",1,12.7308337183143,11.5871977093448,12.834414602724,7.17472430983638,-0.534811408637625,5.99831602205708,3
"3582",2020-12-31,"East North Central",1,12.7308337183143,11.5871977093448,12.7808233210499,6.96318998587024,-0.0897371624344148,5.99831602205708,3
"3583",2021-01-31,"East North Central",1,12.7308337183143,11.5871977093448,12.7789430586677,6.80793494369993,0.0685657724936092,5.99831602205708,3
"3584",2021-02-28,"East North Central",1,12.7308337183143,11.5871977093448,12.8332135616775,6.81014245011514,0.158335771922319,5.99831602205708,3
"3585",2020-01-31,"East North Central",1,11.2666156356242,11.2632454146515,12.6280670555895,5.98645200528444,0,5.72603308359102,3
"3586",2020-02-29,"East North Central",1,11.2666156356242,11.2632454146515,12.6280670555895,6.11589212548303,0,5.72603308359102,3
"3587",2020-03-31,"East North Central",1,11.2666156356242,11.2632454146515,12.6641238786268,6.07073772800249,-3.6657131760821,5.72603308359102,3
"3588",2020-04-30,"East North Central",1,11.2666156356242,11.2632454146515,12.6585565085185,5.98393628068719,-2.16163577930582,5.72603308359102,3
"3589",2020-05-31,"East North Central",1,11.2666156356242,11.2632454146515,12.6536581049285,6.01859321449623,-1.02665584646684,5.72603308359102,3
"3590",2020-06-30,"East North Central",1,11.2666156356242,11.2632454146515,12.6680756045986,6.13556489108174,-0.803512295152628,5.72603308359102,3
